,blockorder,blockname,blocknumber,task,trialcount,tablerow,key,status,RT,target_button,batch,timeout,ITI,rate,rate_RT,rate_status,participant,correct,real,experience
67,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,68,140,2,1,950,2,60000,0,432,6,0,0,21,1,0,2
68,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,69,161,2,2,7320,1,real,0,528,6,0,0,21,0,0,2
69,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,70,45,2,1,725,2,1055,0,473,6,0,0,21,1,0,2
70,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,71,130,2,1,2280,2,60000,0,446,6,0,0,21,1,0,2
71,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,72,204,1,1,1425,1,real,0,575,6,0,0,21,1,1,2
72,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,73,29,2,1,692,2,344,0,518,6,0,0,21,1,0,2
73,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,74,5,2,1,816,2,344,0,554,6,0,0,21,1,0,2
74,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,75,177,1,1,6255,1,real,0,571,6,0,0,21,1,1,2
75,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,76,178,1,1,1830,1,real,0,598,6,0,0,21,1,1,2
76,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,77,90,2,1,3993,2,7954,0,528,6,0,0,21,1,0,2
77,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,78,200,2,2,1807,1,real,0,506,6,0,0,21,0,0,2
78,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,79,50,2,1,3970,2,1055,0,402,6,0,0,21,1,0,2
79,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,80,2,2,1,610,2,344,0,426,6,0,0,21,1,0,2
80,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,81,61,2,1,866,2,1055,0,563,6,0,0,21,1,0,2
81,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,82,216,1,1,1824,1,real,0,539,6,0,0,21,1,1,2
82,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,83,236,1,1,7376,1,real,0,419,6,0,0,21,1,1,2
83,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,84,116,1,2,1486,2,24440,0,451,6,0,0,21,0,1,2
84,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,85,17,2,1,585,2,344,0,481,6,0,0,21,1,0,2
85,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,86,125,2,1,1990,2,24440,0,544,6,0,0,21,1,0,2
86,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,87,21,2,1,559,2,344,0,533,6,0,0,21,1,0,2
87,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,88,106,1,2,2131,2,24440,0,473,6,0,0,21,0,1,2
88,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,89,150,2,1,1452,2,60000,0,543,6,0,0,21,1,0,2
89,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,90,11,2,1,804,2,344,0,533,6,0,0,21,1,0,2
90,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,91,166,1,1,2189,1,real,0,419,6,0,0,21,1,1,2
91,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,92,154,2,1,2882,2,60000,0,526,6,0,0,21,1,0,2
92,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,93,77,2,1,860,2,7954,0,586,6,0,0,21,1,0,2
93,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,94,205,2,2,1372,1,real,0,529,6,0,0,21,0,0,2
94,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,95,176,2,2,1894,1,real,0,481,6,0,0,21,0,0,2
95,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,96,111,2,1,1533,2,24440,0,439,6,0,0,21,1,0,2
96,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,97,44,2,1,851,2,1055,0,483,6,0,0,21,1,0,2
97,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,98,52,2,1,685,2,1055,0,455,6,0,0,21,1,0,2
98,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,99,62,2,1,914,2,1055,0,584,6,0,0,21,1,0,2
99,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,100,174,2,2,2575,1,real,0,566,6,0,0,21,0,0,2
100,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,101,16,2,1,664,2,344,0,403,6,0,0,21,1,0,2
101,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,102,32,2,1,613,2,344,0,474,6,0,0,21,1,0,2
102,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,103,128,1,2,4774,2,24440,0,491,6,0,0,21,0,1,2
103,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,104,26,2,1,605,2,344,0,582,6,0,0,21,1,0,2
104,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,105,92,1,2,1052,2,7954,0,551,6,0,0,21,0,1,2
105,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,106,162,1,1,1728,1,real,0,595,6,0,0,21,1,1,2
106,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,107,18,2,1,523,2,344,0,505,6,0,0,21,1,0,2
107,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,108,46,2,1,691,2,1055,0,433,6,0,0,21,1,0,2
108,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,109,202,1,1,3702,1,real,0,523,6,0,0,21,1,1,2
109,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,110,207,2,2,1359,1,real,0,495,6,0,0,21,0,0,2
110,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,111,225,1,1,1593,1,real,0,467,6,0,0,21,1,1,2
111,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,112,40,2,1,638,2,1055,0,528,6,0,0,21,1,0,2
112,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,113,208,2,2,970,1,real,0,586,6,0,0,21,0,0,2
113,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,114,35,2,1,577,2,1055,0,471,6,0,0,21,1,0,2
114,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,115,67,2,1,1863,2,7954,0,494,6,0,0,21,1,0,2
115,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,116,206,2,2,2024,1,real,0,460,6,0,0,21,0,0,2
116,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,117,168,2,2,1347,1,real,0,510,6,0,0,21,0,0,2
117,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,118,129,2,1,3190,2,60000,0,562,6,0,0,21,1,0,2
118,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,119,14,2,1,833,2,344,0,490,6,0,0,21,1,0,2
119,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,120,170,1,1,4186,1,real,0,540,6,0,0,21,1,1,2
120,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,121,138,1,2,1955,2,60000,0,579,6,0,0,21,0,1,2
121,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,122,234,1,1,3379,1,real,0,599,6,0,0,21,1,1,2
122,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,123,84,2,1,1357,2,7954,0,477,6,0,0,21,1,0,2
123,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,124,60,2,1,853,2,1055,0,475,6,0,0,21,1,0,2
124,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,125,8,2,1,548,2,344,0,542,6,0,0,21,1,0,2
125,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,126,190,2,2,1307,1,real,0,574,6,0,0,21,0,0,2
126,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,127,173,2,2,927,1,real,0,551,6,0,0,21,0,0,2
127,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,128,224,2,2,1010,1,real,0,561,6,0,0,21,0,0,2
128,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,129,132,2,1,1519,2,60000,0,584,6,0,0,21,1,0,2
129,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,130,156,1,2,988,2,60000,0,499,6,0,0,21,0,1,2
130,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,131,148,2,1,1294,2,60000,0,427,6,0,0,21,1,0,2
131,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,132,31,2,1,925,2,344,0,416,6,0,0,21,1,0,2
132,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,133,228,2,2,2088,1,real,0,480,6,0,0,21,0,0,2
133,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,134,126,2,1,1597,2,24440,0,580,6,0,0,21,1,0,2
134,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,135,103,2,1,2742,2,24440,0,560,6,0,0,21,1,0,2
135,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,136,165,1,1,1013,1,real,0,574,6,0,0,21,1,1,2
136,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,137,169,2,2,1939,1,real,0,542,6,0,0,21,0,0,2
137,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,138,134,1,2,3667,2,60000,0,590,6,0,0,21,0,1,2
138,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,139,112,1,2,2979,2,24440,0,414,6,0,0,21,0,1,2
139,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,140,59,2,1,680,2,1055,0,479,6,0,0,21,1,0,2
140,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,141,118,2,2,3902,2,24440,0,591,6,0,0,21,0,0,2
141,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,142,27,2,1,810,2,344,0,407,6,0,0,21,1,0,2
142,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,143,34,2,1,657,2,1055,0,539,6,0,0,21,1,0,2
143,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,144,68,2,1,1086,2,7954,0,413,6,0,0,21,1,0,2
144,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,145,87,2,1,2523,2,7954,0,442,6,0,0,21,1,0,2
145,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,146,184,2,2,2627,1,real,0,467,6,0,0,21,0,0,2
146,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,147,48,2,1,950,2,1055,0,581,6,0,0,21,1,0,2
147,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,148,39,2,1,655,2,1055,0,423,6,0,0,21,1,0,2
148,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,149,197,1,1,2144,1,real,0,447,6,0,0,21,1,1,2
149,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,150,51,2,1,581,2,1055,0,493,6,0,0,21,1,0,2
150,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,151,124,1,2,1570,2,24440,0,407,6,0,0,21,0,1,2
151,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,152,12,2,1,561,2,344,0,554,6,0,0,21,1,0,2
152,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,153,239,1,1,2801,1,real,0,534,6,0,0,21,1,1,2
153,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,154,164,2,2,495,1,real,0,504,6,0,0,21,0,0,2
154,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,155,152,1,2,1049,2,60000,0,426,6,0,0,21,0,1,2
155,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,156,7,2,1,657,2,344,0,577,6,0,0,21,1,0,2
156,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,157,235,1,1,1237,1,real,0,554,6,0,0,21,1,1,2
157,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,158,191,1,1,1172,1,real,0,486,6,0,0,21,1,1,2
158,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,159,79,2,1,2354,2,7954,0,439,6,0,0,21,1,0,2
159,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,160,73,2,1,5497,2,7954,0,508,6,0,0,21,1,0,2
160,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,161,10,2,1,512,2,344,0,563,6,0,0,21,1,0,2
161,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,162,139,2,1,1243,2,60000,0,402,6,0,0,21,1,0,2
162,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,163,123,1,2,5892,2,24440,0,406,6,0,0,21,0,1,2
163,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,164,37,2,1,911,2,1055,0,533,6,0,0,21,1,0,2
164,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,165,89,2,1,775,2,7954,0,504,6,0,0,21,1,0,2
165,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,166,83,2,1,1604,2,7954,0,540,6,0,0,21,1,0,2
166,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,167,201,2,2,708,1,real,0,474,6,0,0,21,0,0,2
167,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,168,210,2,2,983,1,real,0,503,6,0,0,21,0,0,2
168,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,169,96,1,2,831,2,7954,0,406,6,0,0,21,0,1,2
169,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,170,25,2,1,754,2,344,0,503,6,0,0,21,1,0,2
170,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,171,99,1,2,3422,2,24440,0,476,6,0,0,21,0,1,2
171,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,172,71,1,2,1806,2,7954,0,583,6,0,0,21,0,1,2
172,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,173,203,2,2,660,1,real,0,555,6,0,0,21,0,0,2
173,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,174,74,2,1,995,2,7954,0,572,6,0,0,21,1,0,2
174,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,175,218,2,2,999,1,real,0,480,6,0,0,21,0,0,2
175,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,176,100,2,1,1242,2,24440,0,585,6,0,0,21,1,0,2
176,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,177,57,2,1,719,2,1055,0,597,6,0,0,21,1,0,2
177,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,178,227,2,2,2303,1,real,0,547,6,0,0,21,0,0,2
178,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,179,6,2,1,665,2,344,0,569,6,0,0,21,1,0,2
179,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,180,172,1,1,774,1,real,0,533,6,0,0,21,1,1,2
180,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,181,219,1,1,1005,1,real,0,417,6,0,0,21,1,1,2
181,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,182,97,1,2,1565,2,24440,0,592,6,0,0,21,0,1,2
182,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,183,69,1,2,661,2,7954,0,434,6,0,0,21,0,1,2
183,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,184,220,1,1,1339,1,real,0,547,6,0,0,21,1,1,2
184,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,185,196,1,1,1519,1,real,0,444,6,0,0,21,1,1,2
185,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,186,91,2,1,1308,2,7954,0,410,6,0,0,21,1,0,2
186,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,187,160,1,2,1656,2,60000,0,526,6,0,0,21,0,1,2
187,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,188,213,2,2,5434,1,real,0,438,6,0,0,21,0,0,2
188,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,189,212,1,1,1474,1,real,0,579,6,0,0,21,1,1,2
189,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,190,28,2,1,626,2,344,0,400,6,0,0,21,1,0,2
190,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,191,232,1,1,1647,1,real,0,451,6,0,0,21,1,1,2
191,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,192,23,2,1,809,2,344,0,495,6,0,0,21,1,0,2
192,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,193,24,2,1,535,2,344,0,459,6,0,0,21,1,0,2
193,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,194,146,1,2,2624,2,60000,0,487,6,0,0,21,0,1,2
194,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,195,186,1,1,2504,1,real,0,405,6,0,0,21,1,1,2
195,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,196,108,1,2,1059,2,24440,0,465,6,0,0,21,0,1,2
196,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,197,86,1,2,1441,2,7954,0,493,6,0,0,21,0,1,2
197,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,198,240,1,1,1081,1,real,0,455,6,0,0,21,1,1,2
198,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,199,81,2,1,1302,2,7954,0,571,6,0,0,21,1,0,2
199,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,200,102,2,1,2425,2,24440,0,597,6,0,0,21,1,0,2
200,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,201,42,2,1,587,2,1055,0,414,6,0,0,21,1,0,2
201,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,202,82,2,1,1884,2,7954,0,542,6,0,0,21,1,0,2
202,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,203,214,2,2,864,1,real,0,509,6,0,0,21,0,0,2
203,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,204,230,1,1,1571,1,real,0,440,6,0,0,21,1,1,2
204,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,205,143,2,1,3850,2,60000,0,457,6,0,0,21,1,0,2
205,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,206,88,2,1,1103,2,7954,0,406,6,0,0,21,1,0,2
206,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,207,13,2,1,588,2,344,0,436,6,0,0,21,1,0,2
207,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,208,167,1,1,1040,1,real,0,457,6,0,0,21,1,1,2
208,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,209,56,2,1,1791,2,1055,0,428,6,0,0,21,1,0,2
209,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,210,63,2,1,4123,2,1055,0,504,6,0,0,21,1,0,2
210,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,211,142,1,2,921,2,60000,0,536,6,0,0,21,0,1,2
211,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,212,163,1,1,2252,1,real,0,437,6,0,0,21,1,1,2
212,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,213,72,2,1,917,2,7954,0,573,6,0,0,21,1,0,2
213,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,214,75,1,2,3841,2,7954,0,532,6,0,0,21,0,1,2
214,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,215,104,2,1,732,2,24440,0,408,6,0,0,21,1,0,2
215,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,216,231,2,2,7220,1,real,0,468,6,0,0,21,0,0,2
216,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,217,149,2,1,2861,2,60000,0,489,6,0,0,21,1,0,2
217,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,218,215,1,1,1968,1,real,0,501,6,0,0,21,1,1,2
218,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,219,30,2,1,731,2,344,0,564,6,0,0,21,1,0,2
219,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,220,199,2,2,2505,1,real,0,525,6,0,0,21,0,0,2
220,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,221,188,1,1,5201,1,real,0,514,6,0,0,21,1,1,2
221,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,222,135,2,2,1900,2,60000,0,529,6,0,0,21,0,0,2
222,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,223,1,2,1,1088,2,344,0,514,6,0,0,21,1,0,2
223,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,224,226,1,1,2192,1,real,0,469,6,0,0,21,1,1,2
224,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,225,159,1,2,1761,2,60000,0,559,6,0,0,21,0,1,2
225,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,226,198,1,1,3832,1,real,0,579,6,0,0,21,1,1,2
226,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,227,183,1,1,1515,1,real,0,494,6,0,0,21,1,1,2
227,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,228,222,1,1,1766,1,real,0,415,6,0,0,21,1,1,2
228,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,229,180,1,1,3728,1,real,0,456,6,0,0,21,1,1,2
229,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,230,144,2,1,1252,2,60000,0,589,6,0,0,21,1,0,2
230,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,231,115,2,1,1202,2,24440,0,545,6,0,0,21,1,0,2
231,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,232,113,1,2,1193,2,24440,0,467,6,0,0,21,0,1,2
232,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,233,15,2,1,750,2,344,0,548,6,0,0,21,1,0,2
233,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,234,117,1,2,4289,2,24440,0,432,6,0,0,21,0,1,2
234,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,235,107,1,2,1176,2,24440,0,537,6,0,0,21,0,1,2
235,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,236,65,1,2,1358,2,7954,0,425,6,0,0,21,0,1,2
236,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,237,20,2,1,692,2,344,0,434,6,0,0,21,1,0,2
237,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,238,94,2,1,998,2,7954,0,530,6,0,0,21,1,0,2
238,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,239,131,2,1,1100,2,60000,0,518,6,0,0,21,1,0,2
239,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,240,136,1,2,3974,2,60000,0,530,6,0,0,21,0,1,2
240,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,241,19,2,1,543,2,344,0,493,6,0,0,21,1,0,2
241,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,242,141,2,1,2109,2,60000,0,594,6,0,0,21,1,0,2
242,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,243,179,1,1,1085,1,real,0,553,6,0,0,21,1,1,2
243,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,244,229,1,1,1091,1,real,0,518,6,0,0,21,1,1,2
244,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,245,105,2,1,511,2,24440,0,454,6,0,0,21,1,0,2
245,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,246,54,2,1,793,2,1055,0,447,6,0,0,21,1,0,2
246,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,247,153,2,1,2945,2,60000,0,590,6,0,0,21,1,0,2
